family,design,model,context_tokens,batch_size,device_count,topology_kind,parallelism,link,intra_link,intra_domain_size,tensor_group,pipeline_stages,link_latency_s,link_share_of_step,node,weight_store,kv_store,weight_amortization,silicon_area_mm2,silicon_area_mm2_per_device,feasible,per_user_tokens_s,aggregate_tokens_s,delivered_tokens_s,per_user_tokens_s_throughput_view,latency_correction_x,token_slots,microbatch_per_slot,pipeline_fill_users,pipeline_fill_limited_by,step_time_s,binding_constraint,power_w,thermal_scale,stored_weight_bytes,engaged_weight_bytes,engaged_weight_fraction,expert_coverage,resident_kv_bytes,max_resident_users,weight_to_kv_read_ratio,execution_format,hop_events_per_token,rom_sweep_ceiling_tokens_s
rom,DSV4-Flash/ROM-N6-native-HBMKV-array-hybrid-x19,DeepSeek-V4-Flash-0731,200000,256,19,array,hybrid,infiniband_hdr,nvlink3,8,8,3,0.0008489596800000001,0.05354688484021814,N6,rom,hbm,batched,15485.0,815.0,True,63.073531171961115,16146.823980022045,16146.823980022045,58.759825262784055,0.9316083017864285,3.0,85.33333333333333,256.0,batch,0.015854511098699082,compute,189.32412713273902,1.0,166878536440,135489395814.45793,0.8119042670485799,0.8678490265018713,353701462016.0,990.0,5.001525996089841,w4a8,88.0,4354.285714285716
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x2,DeepSeek-V4-Flash-0731,200000,1,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00013749469095787246,0.43334896569927206,N6,rom,hbm,batched,92450.0,46225.0,True,3151.750534368251,6303.501068736502,3151.750534368251,4306.165199475632,1.3662772965433245,2.0,1.0,2.0,pipeline_slots,0.0003172839947500616,weight_read,104.26031653862232,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,896.0,35.33578981357011,w4a8,87.0,6531.428571428573
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x2,DeepSeek-V4-Flash-0731,200000,2,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00013749469095787246,0.43334896569927206,N6,rom,hbm,batched,92450.0,46225.0,True,3151.750534368251,6303.501068736502,6303.501068736502,4305.151300613665,1.365955602662127,2.0,1.0,2.0,batch,0.0003172839947500616,weight_read,104.26031653862232,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,2763292672.0,896.0,35.33578981357011,w4a8,87.0,6531.428571428573
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x2,DeepSeek-V4-Flash-0731,200000,4,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00013754938191574487,0.43344662378270477,N6,rom,hbm,batched,92450.0,46225.0,True,3151.207353648526,12604.829414594104,12604.829414594104,4303.124934567794,1.3655480111727833,2.0,2.0,4.0,batch,0.000317338685707934,weight_read,183.75047864232744,1.0,166878536440,14586020060.0,0.08740500948271619,0.04632568359375,5526585344.0,896.0,22.97326624245805,w4a8,87.0,6531.428571428573
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x2,DeepSeek-V4-Flash-0731,200000,8,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00013765876383148976,0.433641839000508,N6,rom,hbm,batched,92450.0,46225.0,True,3150.1215536944364,25200.97242955549,25200.97242955549,4128.401797728426,1.310553173063011,2.0,4.0,8.0,batch,0.0003174480676236789,weight_read,341.90837536783283,1.0,166878536440,21087922403.75,0.12636689447076985,0.09050529822707176,11053170688.0,896.0,16.606944659640234,w4a8,87.0,6531.428571428573
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x2,DeepSeek-V4-Flash-0731,200000,16,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00013787752766297953,0.40925385762271693,N6,rom,hbm,batched,92450.0,46225.0,True,2968.241921359913,47491.870741758605,47491.870741758605,2964.3921010562008,0.99870299645187,2.0,8.0,16.0,batch,0.00033689976305632314,kv_read,617.6986437871162,1.0,166878536440,33202065409.85159,0.19895947147037185,0.17281938744697234,22106341376.0,896.0,13.073475240716686,w4a8,87.0,6531.428571428573
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x2,DeepSeek-V4-Flash-0731,200000,32,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00013831505532595903,0.26261296182063815,N6,rom,hbm,batched,92450.0,46225.0,True,1898.6578229083846,60757.050333068306,60757.050333068306,1895.5085668967517,0.998341325133136,2.0,16.0,32.0,batch,0.0005266878465063227,kv_read,767.1362152124242,1.0,166878536440,54240398522.76264,0.3250292079488868,0.31577223421639794,44212682752.0,896.0,10.678710772666852,w4a8,87.0,6531.428571428573
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x2,DeepSeek-V4-Flash-0731,200000,64,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00013919011065191802,0.1535867126939668,N6,rom,hbm,batched,92450.0,46225.0,True,1103.4312134290294,70619.59765945788,70619.59765945788,1101.3044549688746,0.9980725953423542,2.0,32.0,64.0,batch,0.0009062640134063219,kv_read,866.8994301030169,1.0,166878536440,86037911455.85335,0.5155720639172052,0.5318323645307802,88425365504.0,896.0,8.469461848955657,w4a8,87.0,6531.428571428573
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x2,DeepSeek-V4-Flash-0731,200000,256,2,wafer,hybrid,inter_wafer,on_wafer,57,57,2,0.00014444044260767208,0.045368435844702674,N6,rom,hbm,batched,92450.0,46225.0,True,314.0978733216156,80409.0555703336,80409.0555703336,313.40874261411665,0.9978060000845872,2.0,128.0,256.0,batch,0.003183721014806317,kv_read,925.4188139379413,1.0,166878536440,147867944275.52063,0.8860812626355068,0.9519597177759936,353701462016.0,896.0,3.638982779607623,w4a8,87.0,6531.428571428573
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x3,DeepSeek-V4-Flash-0731,200000,1,3,wafer,hybrid,inter_wafer,on_wafer,57,57,3,0.0001425493042912058,0.3499023244415939,N6,rom,hbm,batched,138675.0,46225.0,True,2454.605627024307,7363.816881072921,2454.605627024307,4214.433832538346,1.7169494708799558,3.0,1.0,3.0,pipeline_slots,0.00040739742017632775,weight_read,121.7980088495495,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,1344.0,35.33578981357011,w4a8,88.0,4354.285714285716
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x3,DeepSeek-V4-Flash-0731,200000,2,3,wafer,hybrid,inter_wafer,on_wafer,57,57,3,0.0001425493042912058,0.3499023244415939,N6,rom,hbm,batched,138675.0,46225.0,True,2454.605627024307,7363.816881072921,4909.211254048614,4212.493323465466,1.7161589124898358,3.0,1.0,3.0,pipeline_slots,0.00040739742017632775,weight_read,121.7980088495495,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,2763292672.0,1344.0,35.33578981357011,w4a8,88.0,4354.285714285716
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x3,DeepSeek-V4-Flash-0731,200000,4,3,wafer,hybrid,inter_wafer,on_wafer,57,57,3,0.00014258573905494103,0.3499604594122808,N6,rom,hbm,batched,138675.0,46225.0,True,2454.3861239687817,9817.544495875127,9817.544495875127,4208.617661357266,1.7147333177356234,3.0,1.3333333333333333,4.0,batch,0.000407433854940063,weight_read,152.78315416795755,1.0,166878536440,12349276094.66193,0.07400158437452516,0.03112728761706575,5526585344.0,1344.0,29.17552627007951,w4a8,88.0,4354.285714285716
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x3,DeepSeek-V4-Flash-0731,200000,8,3,wafer,hybrid,inter_wafer,on_wafer,57,57,3,0.00014273147810988206,0.3501928953578368,N6,rom,hbm,batched,138675.0,46225.0,True,2453.508504187424,19628.068033499392,19628.068033499392,4200.88769242905,1.7121961000988417,3.0,2.6666666666666665,8.0,batch,0.00040757959399500404,weight_read,276.34294682339106,1.0,166878536440,16787676939.027157,0.10059817935341882,0.061285667199735966,11053170688.0,1344.0,19.830689094395986,w4a8,88.0,4354.285714285716
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x3,DeepSeek-V4-Flash-0731,200000,16,3,wafer,hybrid,inter_wafer,on_wafer,57,57,3,0.00014302295621976412,0.3506572689297883,N6,rom,hbm,batched,138675.0,46225.0,True,2451.7551461527655,39228.08233844425,39228.08233844425,3570.2267805146375,1.4561922246260808,3.0,5.333333333333333,16.0,batch,0.00040787107210488605,weight_read,521.6891935011383,1.0,166878536440,25254312891.06843,0.15133349938114085,0.11881540139535514,22106341376.0,1344.0,14.916013366659312,w4a8,88.0,4354.285714285716
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x3,DeepSeek-V4-Flash-0731,200000,32,3,wafer,hybrid,inter_wafer,on_wafer,57,57,3,0.00014360591243952825,0.3515840277755479,N6,rom,hbm,batched,138675.0,46225.0,True,2448.2559373981085,78344.18999673947,78344.18999673947,2450.5189700000624,1.000924344782498,3.0,10.666666666666666,32.0,batch,0.0004084540283246502,weight_read,1005.7313579415679,1.0,166878536440,40662734612.78273,0.24366665408407825,0.22351370318197092,44212682752.0,1344.0,12.008362603753406,w4a8,88.0,4354.285714285716
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x3,DeepSeek-V4-Flash-0731,200000,64,3,wafer,hybrid,inter_wafer,on_wafer,57,57,3,0.00014477182487905644,0.21955806023040697,N6,rom,hbm,batched,138675.0,46225.0,True,1516.580041826699,97061.12267690874,97061.12267690874,1505.9289106208212,0.9929768750002481,3.0,21.333333333333332,64.0,batch,0.0006593783199174337,kv_read,1211.6095743895532,1.0,166878536440,66204826845.26705,0.3967246373176968,0.3970690308538236,88425365504.0,1344.0,9.775677588427056,w4a8,88.0,4354.285714285716
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x3,DeepSeek-V4-Flash-0731,200000,256,3,wafer,hybrid,inter_wafer,on_wafer,57,57,3,0.00015176729951622584,0.06958042065238526,N6,rom,hbm,batched,138675.0,46225.0,True,458.4678048181666,117367.75803345065,117367.75803345065,454.57999438406785,0.9915199924765913,3.0,85.33333333333333,256.0,batch,0.002181178240850764,kv_read,1376.1559778382637,1.0,166878536440,135489395814.45793,0.8119042670485799,0.8678490265018713,353701462016.0,1344.0,5.001525996089841,w4a8,88.0,4354.285714285716
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x4,DeepSeek-V4-Flash-0731,200000,1,4,wafer,hybrid,inter_wafer,on_wafer,57,57,4,0.00014760391762453913,0.29668482391727297,N6,rom,hbm,batched,184900.0,46225.0,True,2010.0064327015473,8040.025730806189,2010.0064327015473,4126.529132987667,2.052992998356433,4.0,1.0,4.0,pipeline_slots,0.0004975108456025939,weight_read,132.98254708482895,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,1792.0,35.33578981357011,w4a8,89.0,3265.7142857142867
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x4,DeepSeek-V4-Flash-0731,200000,2,4,wafer,hybrid,inter_wafer,on_wafer,57,57,4,0.00014760391762453913,0.29668482391727297,N6,rom,hbm,batched,184900.0,46225.0,True,2010.0064327015473,8040.025730806189,4020.0128654030946,4123.73979063804,2.051605270285395,4.0,1.0,4.0,pipeline_slots,0.0004975108456025939,weight_read,132.98254708482895,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,2763292672.0,1792.0,35.33578981357011,w4a8,89.0,3265.7142857142867
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x4,DeepSeek-V4-Flash-0731,200000,4,4,wafer,hybrid,inter_wafer,on_wafer,57,57,4,0.00014760391762453913,0.29668482391727297,N6,rom,hbm,batched,184900.0,46225.0,True,2010.0064327015473,8040.025730806189,8040.025730806189,4118.172403462113,2.0488354347837023,4.0,1.0,4.0,batch,0.0004975108456025939,weight_read,132.98254708482895,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,5526585344.0,1792.0,35.33578981357011,w4a8,89.0,3265.7142857142867
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x4,DeepSeek-V4-Flash-0731,200000,8,4,wafer,hybrid,inter_wafer,on_wafer,57,57,4,0.00014776783524907822,0.2969164726997393,N6,rom,hbm,batched,184900.0,46225.0,True,2009.3444029903758,16074.755223923006,16074.755223923006,4107.082606242424,2.0439913636159743,4.0,2.0,8.0,batch,0.0004976747632271329,weight_read,234.3343070580715,1.0,166878536440,14586020060.0,0.08740500948271619,0.04632568359375,11053170688.0,1792.0,22.97326624245805,w4a8,89.0,3265.7142857142867
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x4,DeepSeek-V4-Flash-0731,200000,16,4,wafer,hybrid,inter_wafer,on_wafer,57,57,4,0.00014809567049815642,0.29737931278129814,N6,rom,hbm,batched,184900.0,46225.0,True,2008.0216510110608,32128.346416176973,32128.346416176973,3930.668672755382,1.9574832127812205,4.0,4.0,16.0,batch,0.0004980025984762112,weight_read,435.893922630023,1.0,166878536440,21087922403.75,0.12636689447076985,0.09050529822707176,22106341376.0,1792.0,16.606944659640234,w4a8,89.0,3265.7142857142867
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x4,DeepSeek-V4-Flash-0731,200000,32,4,wafer,hybrid,inter_wafer,on_wafer,57,57,4,0.00014875134099631286,0.29830316722163713,N6,rom,hbm,batched,184900.0,46225.0,True,2005.3813647907298,64172.20367330335,64172.20367330335,2843.2709494103137,1.4178205698580535,4.0,8.0,32.0,batch,0.0004986582689743675,weight_read,834.6498581488023,1.0,166878536440,33202065409.85159,0.19895947147037185,0.17281938744697234,44212682752.0,1792.0,13.073475240716686,w4a8,89.0,3265.7142857142867
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x4,DeepSeek-V4-Flash-0731,200000,64,4,wafer,hybrid,inter_wafer,on_wafer,57,57,4,0.0001500626819926257,0.2787013290716329,N6,rom,hbm,batched,184900.0,46225.0,True,1857.2327601430495,118862.89664915517,118862.89664915517,1830.4842728348622,0.9855976655795544,4.0,16.0,64.0,batch,0.0005384354731729894,kv_read,1500.7975562465647,1.0,166878536440,54240398522.76264,0.3250292079488868,0.31577223421639794,88425365504.0,1792.0,10.678710772666852,w4a8,89.0,3265.7142857142867
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x4,DeepSeek-V4-Flash-0731,200000,256,4,wafer,hybrid,inter_wafer,on_wafer,57,57,4,0.00015793072797050273,0.09387190001451676,N6,rom,hbm,batched,184900.0,46225.0,True,594.3865466893152,152162.9559524647,152162.9559524647,583.4717491455433,0.9816368698037221,4.0,64.0,256.0,batch,0.0016824068538729869,kv_read,1809.175831881197,1.0,166878536440,122681219131.22423,0.7351527748766744,0.7808190650991598,353701462016.0,1792.0,6.038291070956628,w4a8,89.0,3265.7142857142867
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x6,DeepSeek-V4-Flash-0731,200000,1,6,wafer,hybrid,inter_wafer,on_wafer,57,57,6,0.0001577131442912058,0.23270528571173874,N6,rom,hbm,batched,277350.0,46225.0,True,1475.4970916188533,8852.98254971312,1475.4970916188533,3961.280291644121,2.684708979871977,6.0,1.0,6.0,pipeline_slots,0.0006777376964551262,weight_read,146.42890560007507,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,2688.0,35.33578981357011,w4a8,91.0,2177.142857142858
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x6,DeepSeek-V4-Flash-0731,200000,2,6,wafer,hybrid,inter_wafer,on_wafer,57,57,6,0.0001577131442912058,0.23270528571173874,N6,rom,hbm,batched,277350.0,46225.0,True,1475.4970916188533,8852.98254971312,2950.9941832377067,3956.998814583823,2.6818072614717052,6.0,1.0,6.0,pipeline_slots,0.0006777376964551262,weight_read,146.42890560007507,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,2763292672.0,2688.0,35.33578981357011,w4a8,91.0,2177.142857142858
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x6,DeepSeek-V4-Flash-0731,200000,4,6,wafer,hybrid,inter_wafer,on_wafer,57,57,6,0.0001577131442912058,0.23270528571173874,N6,rom,hbm,batched,277350.0,46225.0,True,1475.4970916188533,8852.98254971312,5901.988366475413,3948.4635659085275,2.676022601695839,6.0,1.0,6.0,pipeline_slots,0.0006777376964551262,weight_read,146.42890560007507,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,5526585344.0,2688.0,35.33578981357011,w4a8,91.0,2177.142857142858
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x6,DeepSeek-V4-Flash-0731,200000,8,6,wafer,hybrid,inter_wafer,on_wafer,57,57,6,0.00015780419238827436,0.23280835116033205,N6,rom,hbm,batched,277350.0,46225.0,True,1475.2988981909384,11802.391185527507,11802.391185527507,3931.5030572836968,2.6648857815217237,6.0,1.3333333333333333,8.0,batch,0.0006778287445521947,weight_read,183.67184918862506,1.0,166878536440,12349276094.66193,0.07400158437452516,0.03112728761706575,11053170688.0,2688.0,29.17552627007951,w4a8,91.0,2177.142857142858
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x6,DeepSeek-V4-Flash-0731,200000,16,6,wafer,hybrid,inter_wafer,on_wafer,57,57,6,0.00015816838477654874,0.23322033622186272,N6,rom,hbm,batched,277350.0,46225.0,True,1474.5066566326961,23592.10650612314,23592.10650612314,3898.01543693,2.6436065374108426,6.0,2.6666666666666665,16.0,batch,0.0006781929369404691,weight_read,332.1525186557565,1.0,166878536440,16787676939.027157,0.10059817935341882,0.061285667199735966,22106341376.0,2688.0,19.830689094395986,w4a8,91.0,2177.142857142858
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x6,DeepSeek-V4-Flash-0731,200000,32,6,wafer,hybrid,inter_wafer,on_wafer,57,57,6,0.00015889676955309747,0.23404298034305582,N6,rom,hbm,batched,277350.0,46225.0,True,1472.9247233994095,47133.5911487811,47133.5911487811,3310.315596910424,2.247443840354884,6.0,5.333333333333333,32.0,batch,0.0006789213217170178,weight_read,626.8235327201362,1.0,166878536440,25254312891.06843,0.15133349938114085,0.11881540139535514,44212682752.0,2688.0,14.916013366659312,w4a8,91.0,2177.142857142858
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x6,DeepSeek-V4-Flash-0731,200000,64,6,wafer,hybrid,inter_wafer,on_wafer,57,57,6,0.0001603535391061949,0.23568298445185137,N6,rom,hbm,batched,277350.0,46225.0,True,1469.771018248429,94065.34516789946,94065.34516789946,2288.0136900018565,1.5567143872033564,6.0,10.666666666666666,64.0,batch,0.0006803780912701153,weight_read,1207.5492430886206,1.0,166878536440,40662734612.78273,0.24366665408407825,0.22351370318197092,88425365504.0,2688.0,12.008362603753406,w4a8,91.0,2177.142857142858
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x6,DeepSeek-V4-Flash-0731,200000,256,6,wafer,hybrid,inter_wafer,on_wafer,57,57,6,0.0001690941564247796,0.14225905345603057,N6,rom,hbm,batched,277350.0,46225.0,True,841.3008259059121,215373.0114319135,215373.0114319135,801.9849132897206,0.9532677118510419,6.0,42.666666666666664,256.0,batch,0.0011886354668952104,kv_read,2610.3221359355525,1.0,166878536440,101438029879.60614,0.6078554620838101,0.6364742464444525,353701462016.0,2688.0,7.489072342307248,w4a8,91.0,2177.142857142858
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x8,DeepSeek-V4-Flash-0731,200000,1,8,wafer,hybrid,inter_wafer,on_wafer,57,57,8,0.00016782237095787245,0.1956052513877276,N6,rom,hbm,batched,369800.0,46225.0,True,1165.5493261791025,9324.39460943282,1165.5493261791025,3808.756796172941,3.2677783004334846,8.0,1.0,8.0,pipeline_slots,0.0008579645473076584,weight_read,154.22609164486963,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,3585.0,35.33578981357011,w4a8,93.0,1632.8571428571433
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x8,DeepSeek-V4-Flash-0731,200000,2,8,wafer,hybrid,inter_wafer,on_wafer,57,57,8,0.00016782237095787245,0.1956052513877276,N6,rom,hbm,batched,369800.0,46225.0,True,1165.5493261791025,9324.39460943282,2331.098652358205,3803.2179493457857,3.2630261662228177,8.0,1.0,8.0,pipeline_slots,0.0008579645473076584,weight_read,154.22609164486963,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,2763292672.0,3585.0,35.33578981357011,w4a8,93.0,1632.8571428571433
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x8,DeepSeek-V4-Flash-0731,200000,4,8,wafer,hybrid,inter_wafer,on_wafer,57,57,8,0.00016782237095787245,0.1956052513877276,N6,rom,hbm,batched,369800.0,46225.0,True,1165.5493261791025,9324.39460943282,4662.19730471641,3792.18844441419,3.253563242017154,8.0,1.0,8.0,pipeline_slots,0.0008579645473076584,weight_read,154.22609164486963,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,5526585344.0,3585.0,35.33578981357011,w4a8,93.0,1632.8571428571433
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x8,DeepSeek-V4-Flash-0731,200000,8,8,wafer,hybrid,inter_wafer,on_wafer,57,57,8,0.00016782237095787245,0.1956052513877276,N6,rom,hbm,batched,369800.0,46225.0,True,1165.5493261791025,9324.39460943282,9324.39460943282,3770.3202442314487,3.234801101546935,8.0,1.0,8.0,batch,0.0008579645473076584,weight_read,154.22609164486963,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,11053170688.0,3585.0,35.33578981357011,w4a8,93.0,1632.8571428571433
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x8,DeepSeek-V4-Flash-0731,200000,16,8,wafer,hybrid,inter_wafer,on_wafer,57,57,8,0.00016820474191574488,0.19596358807419928,N6,rom,hbm,batched,369800.0,46225.0,True,1165.0301046349753,18640.481674159604,18640.481674159604,3727.331853587609,3.199343809879873,8.0,2.0,16.0,batch,0.0008583469182655308,weight_read,271.73691266179327,1.0,166878536440,14586020060.0,0.08740500948271619,0.04632568359375,22106341376.0,3585.0,22.97326624245805,w4a8,93.0,1632.8571428571433
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x8,DeepSeek-V4-Flash-0731,200000,32,8,wafer,hybrid,inter_wafer,on_wafer,57,57,8,0.00016896948383148978,0.19667930452234417,N6,rom,hbm,batched,369800.0,46225.0,True,1163.99304810855,37247.7775394736,37247.7775394736,3520.8437522694703,3.024797921251097,8.0,4.0,32.0,batch,0.0008591116601812757,weight_read,505.35062248820157,1.0,166878536440,21087922403.75,0.12636689447076985,0.09050529822707176,44212682752.0,3585.0,16.606944659640234,w4a8,93.0,1632.8571428571433
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x8,DeepSeek-V4-Flash-0731,200000,64,8,wafer,hybrid,inter_wafer,on_wafer,57,57,8,0.00017049896766297952,0.1981069216235967,N6,rom,hbm,batched,369800.0,46225.0,True,1161.9244640541697,74363.16569946686,74363.16569946686,2557.976690715239,2.2014999854551514,8.0,8.0,64.0,batch,0.0008606411440127655,weight_read,967.1976673660162,1.0,166878536440,33202065409.85159,0.19895947147037185,0.17281938744697234,88425365504.0,3585.0,13.073475240716686,w4a8,93.0,1632.8571428571433
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x8,DeepSeek-V4-Flash-0731,200000,256,8,wafer,hybrid,inter_wafer,on_wafer,57,57,8,0.000179675870651918,0.1897817941962216,N6,rom,hbm,batched,369800.0,46225.0,True,1056.2453016514476,270398.7972227706,270398.7972227706,968.6160008432913,0.9170369793161237,8.0,32.0,256.0,batch,0.0009467497734063218,kv_read,3319.313207409181,1.0,166878536440,86037911455.85335,0.5155720639172052,0.5318323645307802,353701462016.0,3585.0,8.469461848955657,w4a8,93.0,1632.8571428571433
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x12,DeepSeek-V4-Flash-0731,200000,1,12,wafer,hybrid,inter_wafer,on_wafer,57,57,12,0.0001880408242912058,0.15433191717505393,N6,rom,hbm,batched,554700.0,46225.0,True,820.7362297883293,9848.834757459952,820.7362297883293,3536.426587319522,4.308846690283891,12.0,1.0,12.0,pipeline_slots,0.001218418249012723,weight_read,162.9003657098109,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,1381646336.0,5377.0,35.33578981357011,w4a8,97.0,1088.571428571429
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x12,DeepSeek-V4-Flash-0731,200000,2,12,wafer,hybrid,inter_wafer,on_wafer,57,57,12,0.0001880408242912058,0.15433191717505393,N6,rom,hbm,batched,554700.0,46225.0,True,820.7362297883293,9848.834757459952,1641.4724595766586,3528.928422554223,4.299710789499747,12.0,1.0,12.0,pipeline_slots,0.001218418249012723,weight_read,162.9003657098109,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,2763292672.0,5377.0,35.33578981357011,w4a8,97.0,1088.571428571429
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x12,DeepSeek-V4-Flash-0731,200000,4,12,wafer,hybrid,inter_wafer,on_wafer,57,57,12,0.0001880408242912058,0.15433191717505393,N6,rom,hbm,batched,554700.0,46225.0,True,820.7362297883293,9848.834757459952,3282.944919153317,3514.027078852398,4.281554720398632,12.0,1.0,12.0,pipeline_slots,0.001218418249012723,weight_read,162.9003657098109,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,5526585344.0,5377.0,35.33578981357011,w4a8,97.0,1088.571428571429
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x12,DeepSeek-V4-Flash-0731,200000,8,12,wafer,hybrid,inter_wafer,on_wafer,57,57,12,0.0001880408242912058,0.15433191717505393,N6,rom,hbm,batched,554700.0,46225.0,True,820.7362297883293,9848.834757459952,6565.889838306634,3484.5987665345738,4.245698727632949,12.0,1.0,12.0,pipeline_slots,0.001218418249012723,weight_read,162.9003657098109,1.0,166878536440,11217572060.0,0.06721998106708707,0.0234375,11053170688.0,5377.0,35.33578981357011,w4a8,97.0,1088.571428571429
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x12,DeepSeek-V4-Flash-0731,200000,16,12,wafer,hybrid,inter_wafer,on_wafer,57,57,12,0.00018824109905494102,0.1544708991223834,N6,rom,hbm,batched,554700.0,46225.0,True,820.6013452848505,13129.621524557608,13129.621524557608,3427.196472301615,4.176445105768079,12.0,1.3333333333333333,16.0,batch,0.001218618523776458,weight_read,204.32654931141283,1.0,166878536440,12349276094.66193,0.07400158437452516,0.03112728761706575,22106341376.0,5377.0,29.17552627007951,w4a8,97.0,1088.571428571429
rom,DSV4-Flash/ROM-N6-native-HBMKV-wafer-hybrid-x12,DeepSeek-V4-Flash-0731,200000,32,12,wafer,hybrid,inter_wafer,on_wafer,57,57,12,0.00018904219810988207,0.1550263703899897,N6,rom,hbm,batched,554700.0,46225.0,True,820.062250333545,26241.99201067344,26241.99201067344,3317.884499791554,4.045893465333963,12.0,2.6666666666666665,32.0,batch,0.0012194196228313993,weight_read,369.46017256352957,1.0,166878536440,16787676939.027157,0.10059817935341882,0.061285667199735966,44212682752.0,5377.0,19.830689094395986,w4a8,97.0,1088.571428571429
